CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.876140654543722,4.8288920432587945,-0.49554256607690234,3.09384261299731,-0.6337019122276679,-11.534085498031267,2.161913150845649,7.116797126571056,5.336109880436633,4.424089022241465,4.6369267731771995,2.3166531494816187,12.310851661198246,1.9869907970809537,-11.43141914499622,5.617585488839017,-2.1766712404199686,7.665908801124892,-12.13577499320194,-16.048471745831606,-5.949797084033137,7.814680630357266,40.516405090055216,-35.575429876822994,-17.557308247171534,6.869687947611672,20.88795188530677,2.297487294431228,-26.156289313207434,-32.58212983541158,7.883801433953693,12.353973281583238,6.831574823446612,-32.95572509038758,-4.408425584780544,-17.235243024242383,-11.275285140771723,-14.490191460196607,-2.76364328992684,4.73470790625188,-6.984514622019617,-1.4607544299882236,10.60040980933349,1.241668782774604,3.095624233321661,5.331730907859678,-0.41745009999676713,1.5273528967543037,-6.409487669067566,3.0566462782682233,2.667772034983055,-0.24743403788597518,0.17216628575965742,-2.4144037351156613,-4.781705754578355,-2.0925253621353805,4.282449538395617,-5.220901813118738,-3.2934669371762966,0.05689647970274537,-0.6376356683556703,-0.8444206796189521,-2.4123386312700177,-0.9329113491134993,-1.6943841506767108,-1.0289836054311798,2.106871454677296,-2.8780124069475246,0.5573148645790627,1.7209317828511104,1.1543679826580326,1.7259994074577,-0.5670329209356721,0.2566088964599188,-1.6821590978061913,2.3116956292538013,2.528280861262064,-1.0200938607823924,-1.8268167684685073,-1.7820015575472654,1.25066603754988,0.26807803989970913,-1.7132166689786388,1.6754483987528834,-3.5948134400872944,0.5247519292120983,-1.8739238611112379,0.6242510957282738,0.23821189808486784,1.1198326676201895,-1.800831487066189,0.6660726264650056,0.23357083613618662,-0.1500777229776572,0.8425586491551299,-0.36423485268692896,-0.5734264755697355,-0.062462070005266254,0.6220327833676912,0.03747067530323335,-0.8110158599540863,1.6024197905057054,0.10430727728097902,-0.1533271783594553,-0.2513227280391833,0.41075096051254595,-0.48574798981835404,-0.13847145397245145,1.2020806115015352,0.41402768626536146,0.5654777672635838,-0.6551074548190892,1.073001043106056,-0.05704818529921153,0.24034601800199165,-0.0077663491003579655,-0.779199255459463,0.6133588310005058,-0.3305087486335787,-0.004962452163800135,-0.04569672393238032,0.14816284597855503,-0.06174971437035212,-0.1986118731212304,-0.26905783772185504
12348,-4.219839071437497,1.22619519418887,-1.8819216946198758,-0.17430198324922075,0.8177683434713577,1.1608522986302485,-0.871960810406234,-0.8468273433933571,0.4601196082750266,0.8543226360733064,-0.4017603678953421,0.9816051187507858,-1.104197788597641,0.7702262928084609,-0.09270702616493776,-0.31327456474563914,-0.44893838408152525,1.207542964403182,0.38176424578934054,-0.46890023879693354,0.1837254748857178,0.05417308393012864,0.5014892692366005,0.37397478896359926,1.2260694543457902,-0.7718322584904336,-0.26996834335737474,0.851286661012885,-0.371127305074369,-0.5780586675769459,1.010339480063974,-0.5827685867571695,0.9460702157345967,-0.7361829167085023,0.35555956632846064,-0.3852734053982836,-0.2971736486307073,0.3970018256772443,0.15312742267678178,0.3341026072257057,-0.458112311000709,0.7069958265147541,1.2127023360142635,-0.1991476783928165,-0.8616714441782187,-0.0673649325331272,-0.41700054991767177,-1.6140809188012242,-0.3642489038022523,0.4549459028595031,0.34370613630904173,1.3076257352598695,-0.16619783489626574,-0.6429066350142344,0.6817063366126164,1.181709333495676,-1.8389433725613389,-0.6361228650930953,0.8310106861688042,0.37875324884590483,0.22364514623848103,0.15044777624314143,-0.21544405068627312,-0.07152319227316085,1.9778486263468529,0.11455858068942518,0.5771220058275445,-0.1537900472831002,-1.2861130317234715,0.22502504595293327,-0.5171002692663248,-1.5867292854513784,0.7787062347957892,-0.4099138829141456,1.2585164119689685,-1.0037706898207293,-0.8888629626362937,-0.5307790845576652,-0.2774369108049206,0.036026817106271106,0.1296616603513699,-0.5612062444319664,-0.39490620212393707,-0.6298143911537153,0.31979184229193836,0.2367579775044194,0.14898984125028766,-1.8542453695847714,0.12459063760184577,-0.41659619368072964,-0.7419013827516941,0.20791541918437156,0.9947485836707965,-0.1560380799485436,1.0875996547069688,0.08140405998642318,0.41346187567997905,1.2870410479613505,1.0029952029655205,-0.6532750864991611,0.7906263527500342,-0.7208981600343292,-0.4575267252857355,-1.7225325319187574,-1.5022348174811202,1.0664385928427678,-0.6965652085466009,2.0115648635644803,-0.6023176867259167,-0.767082357320476,-0.24552794316494783,0.569452236819238,-0.9332048246828261,1.5564386522972191,-1.138468382485977,-1.904434794585702,0.07564426858643628,-0.9558230686299122,1.4096107432006209,0.724341779680073,0.4649161546682272,1.9077022077647512,-1.4167702557457837,1.1212500962616814,-2.9469929853987815
12349,-1.2608378437651924,2.3878280917572865,-0.07309719697970433,-1.1189029553973782,-0.03454615823814716,-3.7153249689508585,-0.3427383341711456,-0.14900237812491407,-0.7896847072262029,-0.37788323272330826,1.5682100327980855,0.18204781397984418,0.2219966495574917,-0.050455151400842675,3.17987642668181,-0.5136264669570538,-1.838726390853695,0.3825497127193167,0.3184971595616294,-0.005705004272640231,-0.41385010978291314,0.4566881116361423,-0.7891459448280123,1.7548787688995666,-1.4828314354527956,0.7521957749537576,-0.9177531792908461,0.7672059673119499,0.48754232657610647,-1.3492929893777825,0.2875303853915673,0.6454374439091942,0.07029724104491587,-0.21866928188534066,-0.6675231000925377,-1.5409088511942748,0.7907475565142027,-1.4120949724755347,-0.0929463835624985,-0.9225007196002921,0.07575000279396586,-0.09758045257124703,-0.16210582745064567,0.7043465201014545,1.3979546494169148,-0.2563095107395958,-0.13207076119242783,-0.19396324286588731,0.8443021736462395,1.6711311211537807,-3.0675204734668076,-1.4215606685923081,-0.35268729105990604,1.2386457690737627,-0.34292638417232535,0.18644145322380898,-0.8225928817339605,0.556926004348079,-0.3594201201732885,-2.287441053890206,-0.20932378658997092,0.2890998162136302,0.28162043822049293,-0.003279175772348194,0.1293156038622093,1.0114630159724303,-2.076379929415699,1.6835406338366719,-1.0290338783094375,-1.3961634402105878,0.3112978586813472,0.7032074904295024,1.021867155866688,-0.4349042075899895,-0.7118834651986399,2.0246813407939923,-0.9154718013326765,1.9822389365213193,0.6344407196442841,0.6481869782235221,0.1917019924737454,-1.1098045743009262,1.052615390422616,-1.1834304063976127,-0.5449847494339659,1.3952669822665957,1.5710422370762964,-2.602249298765189,-2.1404871026440104,1.1677801109092907,-2.044468195676013,-2.057936241394927,-2.018433405305984,-1.9131843351847344,-1.8612161116707224,-0.1381711436040481,-1.0274627952759436,1.8638850011876131,0.0854324052415413,0.37607968272457976,1.9891005833085569,-1.3869374872006186,-1.450921980236659,2.8766075435639293,-1.125522244368864,-0.04704480669264747,-2.9853828332936487,2.0037698045367804,0.9140709463806989,-1.002057232839736,-0.012691348340154144,2.6211596424390065,-2.0226457096947823,-0.6265748259278762,0.6580622402370107,4.595644587738337,-4.527503921240006,-2.370798595164174,-3.3961661903546267,-3.419378728801755,-1.3046165107989602,3.845540515245231,0.8075679673909152,-4.652683737276009,2.594638522397908
12350,-4.929318990276642,-0.7148738655815652,-1.581118573885999,-0.46978942065591345,-0.11616435029679346,0.6477359202926775,0.11268234238140873,-1.3363267689576912,1.5472867859356625,-1.1908303808128264,-0.21284528999796187,1.057421381463534,-0.474587153535374,0.8568643730860649,-1.3050321181307882,0.24309099872041715,0.26937251095513076,1.9541576588415208,-0.2290038717183609,0.5716533692198067,-0.18640773578793018,0.904185462402432,1.3634797108249797,0.1764932998012395,-0.2618880047761483,-0.16470099624156131,-0.6825271689521071,1.081078594145531,-0.15310262300382022,-0.3977701535178084,0.24045736385239241,0.6324028831843151,-1.450378906495683,-0.1819670784145341,-0.31569748162519234,-0.30700029529298833,-1.3604431354094908,-0.004262525402690295,0.5850647538105319,-0.25077256273756765,0.5897360322424003,-0.2163471159948151,0.2833046534105367,0.5141812825914222,-0.5222242383091281,-0.10239104358768193,-1.4686322868861275,0.1531301613771186,0.13785286793191176,-0.6688254450606153,-0.7576587949381779,0.17771477299476707,1.37197181839654,-0.7885730642079448,-0.5485351014815281,0.9079922559239507,1.3111624491587934,-0.14740447224984812,-0.4320188502031955,-0.44601770222455717,-1.3320358489105073,-1.2503916589154078,0.14902531413315956,-0.8091383820834815,-0.37100955025353577,-0.5478484064944803,-1.3152720357775414,-0.13853430714372014,-0.7589303585793162,-0.3353450418462499,0.8419448680766118,-0.13907113564700727,-0.06990816292090415,-0.08805935198667911,-1.1803331174007532,1.587679872624704,-0.31283390828629487,0.5383191951506608,0.49812006277480925,-0.3792761179765368,-0.14306132423030454,-1.6318470256243205,0.26558459828085074,-0.8211091853490217,0.06579301941773288,0.3525530985882752,-0.09897100742721161,-0.23817513325034373,-0.23931217387794698,-0.616223094503036,0.13591461989066395,0.12847047839197212,-0.3277482056196665,-0.03058773532472743,0.925031897116629,0.7000858019977104,-0.4698033472459032,-0.46570633999750044,-0.42470121177059683,-0.4138365404699606,-0.47598022702671217,-0.07262857879127098,0.003002566922777295,-0.3067978240897386,0.7460923762204349,-0.09777994676544534,0.00903767003111647,-0.9418282197186937,-0.972072128468885,0.08945901972840219,-0.5004492623075681,-0.877688047636425,-0.11530011423785826,-0.9468372162372667,-0.832406897537805,-1.8698165936914453,-0.4600853047735025,-1.192275428884104,-0.596811503615705,-0.8086928620793918,0.37385443919878214,-0.2825104058868006,-0.8193613479901817,-1.0100514858644742,0.3632315196120653
12352,-2.0531291530768008,2.1107884127537906,0.1848440495086759,0.12837925303375386,0.08713310610041676,-1.9434972643967185,2.3834750712511354,0.8982828803882477,-0.6728482625399809,0.08118082563410572,0.876559878710814,1.0504686037053437,-0.7411689488399779,-2.072337333939872,-0.6384409914272688,0.016934402741091967,0.11652948712506633,0.5747543990990888,-0.02820006533674808,0.10559294676465415,-0.6975835208133055,-0.9127991830140082,-2.3333530923862043,0.5204002132797299,-1.7534507710338034,0.22040378382345524,-1.0655134875638896,-1.8027009694377476,-0.9260165468469841,2.092838307417429,-0.15755250462119755,2.2248412719515147,2.247914354694089,-0.5823446142748877,2.444478685540038,1.3822161273261804,0.19694756421481543,-0.41527785589607547,1.807502709375058,1.2211620518238948,-0.9468075325721631,-0.8695616005721041,-1.1251081455743366,-0.08779595701892791,-0.8806097312493586,-2.234062706569708,-1.6154603885539582,-1.4445365352949977,0.9896806671302085,0.30511558310947284,-1.5495186049473242,0.6921567886000747,3.4988619648422343,0.450582718986182,1.3660996085105297,-1.3744689088815574,-1.2845773789962869,-0.36622217027815107,0.21263276124079572,-2.065260022597103,0.4809540329614686,0.23065960563859064,0.9369059859640475,-0.42616874449217235,0.2645815408189003,-0.20925110450549034,-0.5614684693092205,-0.6198571589519284,-2.308389459551225,-1.9609443802730793,-0.6273311852835423,-0.2682619119509356,3.0648094909122423,-0.0860550470678191,0.2149246382338778,1.2933742015314877,-0.14752130328018526,2.528921436379375,-3.2474479098511835,0.605010818853087,0.3537335982533177,-0.7853399011459072,2.508960394949719,0.008841702795400223,-2.355360288629966,-2.5097938193646487,2.113315334436802,0.6054765049086636,-5.8508299446958345,-1.1723499676527267,-4.392767127783216,-4.341840659654563,-0.34623866749204907,-1.9950736740154442,-6.938528920605613,-1.3576799384550116,-0.7719508368689169,-5.746568263778946,5.445534417107524,5.885038717522434,-4.315132656967374,12.602361082433223,-1.2979882969435723,8.605876897872577,0.5451447262462329,19.256034509507142,2.7753180963457607,-9.28248459382314,-4.181715715843589,5.703884027639462,15.600565312164653,-12.00513036073937,6.062908996107564,1.7658979730484592,-0.42333878898426996,1.6959366456372469,8.09625839764576,10.325739466646645,-8.94732103379813,-3.5826894915387038,-2.0782274726629457,3.346192333641302,5.183793174584345,0.9283187993221179,-1.933235256602612
12353,-6.3738109245535295,-0.17442320200303355,-0.6212400843073583,-0.3526930851553788,0.2186431645907998,0.7834999636268453,-0.2513038533562639,-0.1517288258544776,0.6971162349957505,-0.18635976056032605,0.03937355047375824,0.25916451628223963,-0.27811209560421746,0.19574187383243807,0.22913023128999094,0.5567911874483593,-0.012597357833543103,0.4266866592646164,-0.3400683914895281,0.2928815682348497,0.10440591180217444,0.06349569028425041,-0.35332752723273125,0.1945089115265396,0.5202649364011799,-0.10396576414518527,-0.34768370418042177,-0.41892269452090436,0.13552990400029954,0.12756360566962321,0.3721143674889669,0.10587646608960523,0.3786451146696702,-0.09490399850252478,0.5620892152178576,-0.5258306074561239,0.10127806845023879,-0.4638096140484381,0.12589113582687483,0.04281755864166523,-0.0911877877829478,-0.16808522148670513,0.3023837808316784,-0.009417443800356385,0.0011617461192385931,-0.34167551062195134,-0.21689573539383042,-0.04727961945098176,-0.05355121337357191,0.2886663867387912,-0.04578300552967329,-0.0858316067857978,0.3246471965298703,0.19341805671763235,0.08387458824875792,-0.7799634310784559,0.12694973165909568,-0.47222221108590434,-0.5441837391866104,-0.2950668636099548,-0.059757694503536116,0.00417295780104776,0.26434262495065114,-0.3582378336756761,0.0793030203316567,-0.21110419236913566,0.02684265081744539,-0.25458385309397136,-0.4980453074990797,-0.3492787575812578,0.18432145243958428,-0.24804539378360674,0.09358461378950012,-0.021784101372444725,-0.17495670896431517,0.5711729867741444,-0.4362772712158236,0.12507121567434298,-0.10748343090684476,0.039846739357492715,-0.28683373419418023,-0.8530146046282361,0.14993163583997465,-0.04270997086502754,-0.15707376418337346,-0.3060519079415873,0.22835501053704996,0.4607675320692851,0.39275187171946424,-0.05811659027716302,0.2587510949027583,-0.04030815530709882,0.04524751938527378,-0.05233881328133091,-0.2484823444758576,0.16231698581156068,-0.3333309784046111,-0.04856989632152826,-0.07542215156903015,-0.1111549601419484,-0.07444350611984764,-0.46532816565850954,-0.0852462740488654,-0.15604360682327786,-0.039140347686284244,-0.73416864530568,-0.18346277139650624,0.12943905382576806,-0.0685731172895404,0.09045713167602572,-0.29961534470218804,0.03794307945605165,0.1178024634495051,0.2883644894466396,-0.5845734941561113,0.14765831736373658,-0.03593468931336831,-0.22012084051473896,-0.0891872610683543,-0.15803691047006896,-0.005959840797296266,0.035205107607331136,-0.1346808468513741,-0.12792485903908501,0.09386980304829078
12354,-2.2147642977919215,-1.1609073163851245,-0.3381528433205212,-0.9198572469350124,0.05124813231330438,0.8373416661886253,-1.1133309324101717,-0.9981295036695502,-0.5683472847251944,0.7141471028924544,-0.5326946404833858,-1.8793939073800872,0.8558085195743707,-1.5072379096418744,0.4293485840070096,-2.054005853970535,-0.21169932504512748,0.44974830479070216,0.7072054823577206,0.8880865931851227,-0.33014546301560066,-0.9159056568733124,-0.003970506202750542,0.2226609739039668,1.1033342562003676,1.0923369022579756,-0.9755664223220804,0.09988684386444137,-0.6555108066395918,-0.6505347500687694,-0.06161712629985011,-0.49314229921265357,0.09313753403353803,-0.469918284450217,-0.5383444450873036,2.0929184140429204,0.49613868186667204,0.020859919282385384,-0.37601074595430223,0.22201968543916184,0.5544526419074841,-1.041681963607879,0.24115912853793256,-0.9472934021851678,1.9490164508411105,-1.0860883614131318,0.283772321194327,-0.39919831994823757,-0.2992354003000589,0.965265269481197,0.46560372326433425,1.6745395719373024,0.872070694920409,-0.1669303121513339,-0.18204778688727455,-0.43583707437511754,-0.04350856459857831,-0.101677712251733,0.5377048010182974,-0.39594185329410797,0.3308142460866469,1.2224992609374639,-1.3650367971217037,-0.13517303549336626,-0.5481552404332627,-0.7155463621385895,-0.4128210821376308,0.05720966962721697,0.06882289116816982,-0.8797950776173933,-0.7131582356142365,0.03009918847725963,0.16258632440081655,-0.15300784507458629,-0.0006364431826596735,1.01976231150018,1.0490594866279177,-0.4456808635373949,0.5113089199355247,-0.37078482887633135,-0.3385776042978744,-1.5707315247557248,-0.043942108949836606,-0.3983258971933438,-0.5361168409367404,-1.15455704158898,0.3950529051097506,0.4501757970305993,0.2274447120968379,-0.47788525893948997,1.4482674569297496,0.8178824366193187,0.7637236934002968,-1.1809227782982001,-0.9822292596249071,0.6985723731536524,0.5368202202299162,-0.8929429408942363,-0.7986681733253126,1.0545272550602534,0.13878711506159488,0.2889575736040094,-0.09857024862571619,-0.6360344063907388,-0.6618454990719536,-0.3839702149743771,0.34154952345516715,-0.4052213458859545,0.8302593379809082,-0.32977975946977844,-0.29568515962988695,-0.1066453412269203,-0.246082429340695,-0.6766483394820362,0.15664679702245693,-0.3345687589546945,-0.4720985350826955,1.0346244115706282,-0.13727657355040698,0.9644191607257128,-0.2984902640874131,-0.19347021685866914,0.1582240362021871,0.8827658782951535,0.09506517660413995
12355,-5.8016911091529355,-0.03138002395433115,-0.49983079113807477,0.5976160785462512,-0.15978847662002485,0.87125596819424,-0.834317695035518,0.6215988633907085,1.0346421540517694,-0.42964505447150125,0.10530000006074172,0.14570853305695325,0.16477318236040206,0.013412165649149887,-0.25542439348803087,0.4455286587741063,-0.048128027108431726,0.630598696698701,-0.6174415316771378,0.38288717740139977,-0.18726518602492429,0.3201186322368721,0.1824231682370069,-0.25224259307493363,0.2455950276326663,-0.43651756080752085,-0.9234647928873951,0.03582895466520135,-0.14520099208934123,0.5127972072681761,-0.3069061459422952,-0.4369472799898337,0.01936382352810393,0.2221465013158261,-0.11373323190146976,-0.4471573400754711,-0.07599473950193988,-0.12194426082329622,0.3677328256295778,-0.3802666938089593,0.1109393616916632,0.38382572748571675,0.17936334854226413,-0.7681432996346471,0.7211703924078253,-0.2309087639490512,-0.20473264992861434,0.3182430649205575,-1.4560339387312273,0.7078627008346319,-0.41639857342924363,0.2803513860018123,-0.04098824988254668,-0.08662635552854094,0.029664449571230284,-0.9535743227260826,-0.3160938949030102,-0.25874962099868487,-0.13809699775976741,0.8942249675447951,-0.5591635371220598,-0.35371760297913646,0.14712612981972553,-0.08502442817223675,0.28585219125586364,-0.8889793200980846,-0.11449290463182327,-0.18702216031434118,0.03795884426821864,-0.1128029092837588,-0.4407647177070316,-0.3146919281338523,-0.015356585273275424,-0.0338511606245631,0.23319537747476382,0.10172905101592597,-0.47173044963100186,-0.07143927547107222,-0.5310862865587821,-0.4454144926285429,0.07897512529223734,-0.8789259612631416,-0.15906480869090017,-0.586852812375332,-0.35247156913653666,-0.5254700425849832,0.24026174112331466,0.06294718092850819,0.2890038122917868,0.5707775890048264,0.3903995452389753,1.095694978814303,-1.0603342007026235,-0.7458344075365765,0.19760663539666867,-0.9874598458530223,-0.3237708744370462,0.11873431774805718,-0.024491227315853552,-0.7658985406391188,0.3457054048024869,-0.24221771624815838,-0.17106773708988535,-0.37447055713852767,0.6986597111088798,-0.9275528057624961,0.09068908427486241,0.0898340846549893,-0.916294829308351,0.5738697449952403,0.6576359362541908,0.948975071168371,1.7585055261962848,0.6991316158932204,0.0803573050268198,-0.29340721003523745,-0.30124282264806423,-1.822207762182473,-0.38245783444691966,0.4505668670506206,-0.027941634461852546,-0.7760047941358243,0.4662209978713465,1.1438927314276641,-0.18676064670079834
12356,-3.1720406136496133,1.1357241867362724,1.1428827946454978,-0.3341856056056809,-1.516867733665229,1.6989238526608639,-1.1836120114416655,0.865601336569536,0.18431704084970066,0.4177644113611362,0.8348772305584626,1.0786423480585428,-1.13689140940675,-0.8928588109593802,2.241752862074244,-0.4395464678903051,-0.475667635684523,1.0277980340852324,1.7255903125086411,-0.4103440505298895,0.06473735465085027,2.5106874209081878,2.1250324740635467,1.8807789723437194,-3.695164664404496,-1.6211534212378116,1.9972277706836847,-3.5342168290533187,-0.5981940557851817,-0.454561520654743,3.7325892407678203,-2.261731604172704,4.559002548247616,0.3849687264893384,0.4928615781859585,-0.8031268581994719,2.372343188490657,-0.02727921405215703,2.207534158979945,0.8302149308327849,-3.021265060275194,-2.0313621544001976,-0.8609941806060479,1.9921156676320473,-0.4775971429608963,-3.5622290717054677,-1.1607228128053992,-1.0158250673116627,0.8715737987719059,2.307672737815886,-1.4477416225331508,-0.023436140756116653,-1.76326133984067,1.1627467809875203,-1.0761593214384602,1.1848633876180068,-1.2925088623446943,0.5264776909409834,0.8595360029946458,3.3541105314747757,-0.6743432773935587,0.4171356529735052,-1.4829389800433732,-0.18637656599836933,1.1898000808821139,0.20240251567343823,1.972356700801432,-1.11287172733814,-1.2508430181782424,-0.7035134124138288,-1.2700973873773296,-2.075038674860525,-0.04037320080406076,-0.4773137528537574,1.2902607533886135,-0.34430731202074216,-1.0522933700006876,-0.45996865095881406,-0.6930338340274638,-0.406288093934646,-0.1881443971435575,-0.5108957750473206,-0.861514483711394,-3.050037075005474,-1.5890285074925936,3.2692616791168443,-0.6255108903407208,-0.30022030246045583,-3.0863841341554075,1.4694446157289174,-1.3160884040056202,-0.35209401201608703,-0.6342465867530439,-0.11238764938256332,-1.627102655492983,-3.8586962701424317,0.22517917407531785,1.2912195074400867,-0.9483085749409685,-0.8125155978167119,1.8736043942349174,-2.6242245702074394,2.5076511541999364,1.670169363803357,-3.169461462126262,-1.442881236352656,0.5329712784252635,-2.031927181286109,0.4395031362926439,-2.7886851220415756,0.6192041295070679,3.3196428052677955,-0.9198808092853775,-0.6907886329172989,-2.7224637016541036,-0.9804400453344102,4.181372229626146,0.6838822028490894,1.139770124847595,-0.07721184256102105,-1.9811621878924162,-0.1446111869324069,-2.7090630076620625,-0.8942286703301348,1.640387206508043
12357,3.2705661182358794,4.655616358872724,-1.0967101450301378,-3.210368480460572,-5.1712450006342365,-3.177263255008338,1.7525730516792184,1.433647077891784,0.38824818971275765,-8.968873752852996,0.04083461933057059,-2.177553635608118,2.5406654026413085,2.151366255692821,8.070836076322522,-0.4327779189999089,2.859563835800301,7.190295271776314,1.8892488374725314,0.7929340943083066,-5.094439552514856,4.442877996686609,2.2752577636773115,6.281383626067354,-2.882314978143235,0.45361113375765394,-2.8379560536376984,-3.5088802568019952,4.074272383411126,4.61028019633521,2.5217340308917318,-2.401866348590521,2.4575457747610403,-0.396334556911985,6.591339327917391,-12.799378541629022,22.353054815499384,-5.2857835206986525,10.185725786677992,3.7140107810837315,19.40938063628025,13.579335677364334,6.694186717355383,6.383650961341505,40.88917382569691,-5.632091841376914,7.107620423061621,14.625162365129155,-26.564536601449824,-1.8993005007641803,9.609390793072256,-30.223851899554845,7.504952775138858,0.8659656689765572,-0.05481599221818674,2.053230798816414,-0.6819493072770935,-8.134297773338693,3.376015140729711,0.5954581845021001,3.3255801270272154,6.208103705698573,-4.213755932926268,2.7116217459519354,8.62234856324077,15.042172397016254,-3.5517298545876783,1.2611896964186573,-3.9880429501015815,0.5644030281306706,-2.4356538480206393,-2.6936107733007444,2.3629402579308385,-2.989612720372292,-7.184387065625456,6.357998516845969,-2.6796781423900713,-1.1202193141917371,3.878838411538301,-3.966860137107067,0.02929812448115613,3.2901938342335453,1.357116483626107,1.0009134983814587,1.7483896792614766,1.664676640858739,-1.0748904501832874,-0.4183082784695308,1.4983117418264906,0.5271196935125053,-2.9049058089284068,-0.9672417610996573,-0.4104619659777563,0.9301132129225482,-0.6157293083684445,1.9537042053563938,-0.6423230544248721,-0.6577089390129384,-0.17245875718329348,-0.47470293004398817,1.355389697178282,1.6326574430180627,0.4175904195784533,-0.16315754185652176,1.0226416087648347,1.4597369102934337,0.6036170420454597,-1.3731245203560636,-1.624882513058331,-1.7921029447225898,-1.5020697811900021,0.8154731480194938,-1.6143491805303662,0.24285754015270428,-1.3587019465688182,2.0613398150448257,-1.5468167906524277,0.38264954644566296,-2.76128155659408,0.32329724721651604,-0.7385798177419298,-0.2971544131256936,0.49962498255671767,0.8762527780615019,1.607481827777011
